Institution_Sector_at_Entry,Race/Ethnicity,Starting_Enrollment_Intensity,Metric,2015,2016,2017,2018,2019,2020,2021,2022
Private Nonprofit 4-Year,Asian,Total,Retention Rate,28584.0,22858.0,23733.0,24744.0,25040.0,24782.0,25040.0,25793.0
Private Nonprofit 4-Year,Asian,Full-Time,Retention Rate,0.8893146979260595,0.8811956110480514,0.8779607489284909,0.8797530758348695,0.8607691654639613,0.8814110797157291,0.8785711262538621,0.876739480530206
Private Nonprofit 4-Year,Asian,Full-Time,Retention Rate,0.9481139164412384,0.9508607642830116,0.9473494247687796,0.9537017190380246,0.9264793276169454,0.9381796386676942,0.9498878401828416,0.9499112193913368
Private Nonprofit 4-Year,Asian,Full-Time,Retention Rate,26616.0,21144.0,22165.0,23327.0,23558.0,23358.0,23627.0,24217.0
Private Nonprofit 4-Year,Asian,Part-Time,Retention Rate,0.6280487804878049,0.6389548693586699,0.6525096525096525,0.5523560209424084,0.5617128463476071,0.5654853620955316,0.5268065268065268,0.5520833333333334
Private Nonprofit 4-Year,Asian,Part-Time,Retention Rate,0.7012195121951219,0.7363420427553444,0.7393822393822393,0.662303664921466,0.6498740554156172,0.6271186440677966,0.6410256410256411,0.6770833333333334
Private Nonprofit 4-Year,Asian,Part-Time,Retention Rate,656.0,421.0,518.0,382.0,397.0,649.0,429.0,480.0
Private Nonprofit 4-Year,Asian,Non-Credential,Retention Rate,0.4775725593667546,0.4839449541284403,0.625748502994012,0.6748768472906403,0.6402439024390244,0.8016304347826086,0.7990275526742301,0.6485411140583555
Private Nonprofit 4-Year,Asian,Non-Credential,Retention Rate,0.6068601583113457,0.6009174311926605,0.7544910179640718,0.7660098522167488,0.75,0.8940217391304348,0.8816855753646677,0.7360742705570292
Private Nonprofit 4-Year,Asian,Non-Credential,Retention Rate,379.0,436.0,334.0,406.0,328.0,368.0,617.0,754.0
Private Nonprofit 4-Year,Asian,Program Unknown,Retention Rate,0.4458735262593783,0.4609101516919486,0.4092178770949721,0.4419713831478537,0.5019815059445178,0.5036855036855037,0.5395095367847411,0.2748538011695906
Private Nonprofit 4-Year,Asian,Program Unknown,Retention Rate,0.5251875669882101,0.5635939323220537,0.5279329608938548,0.5643879173290938,0.5865257595772787,0.6560196560196561,0.6975476839237057,0.5380116959064327
Private Nonprofit 4-Year,Asian,Program Unknown,Retention Rate,933.0,857.0,716.0,629.0,757.0,407.0,367.0,342.0
Private Nonprofit 4-Year,Native American,Total,Retention Rate,0.6984615384615385,0.7218836565096953,0.7019053472649047,0.6680622009569378,0.6129653401797176,0.5932859909619109,0.5692307692307692,0.5561224489795918
Private Nonprofit 4-Year,Native American,Total,Retention Rate,0.8387692307692308,0.8415512465373961,0.8451137062077443,0.7984449760765551,0.7554557124518614,0.7269205939315687,0.6997518610421837,0.6816326530612244
Private Nonprofit 4-Year,Native American,Total,Retention Rate,1625.0,1805.0,1627.0,1672.0,1558.0,1549.0,2015.0,1960.0
Private Nonprofit 4-Year,Native American,Full-Time,Retention Rate,0.7200267916945747,0.7422619047619048,0.7215189873417721,0.6957095709570957,0.6418539325842697,0.613314447592068,0.5863586358635864,0.5889212827988338
Private Nonprofit 4-Year,Native American,Full-Time,Retention Rate,0.8586738111185532,0.8595238095238096,0.8654230512991339,0.8277227722772277,0.7844101123595506,0.7464589235127479,0.7178217821782178,0.7160349854227406
Private Nonprofit 4-Year,Native American,Full-Time,Retention Rate,1493.0,1680.0,1501.0,1515.0,1424.0,1412.0,1818.0,1715.0
Private Nonprofit 4-Year,Native American,Part-Time,Retention Rate,0.5,0.5540540540540541,0.4588235294117647,0.35,0.2989690721649484,0.4035087719298245,0.3666666666666666,0.298780487804878
Private Nonprofit 4-Year,Native American,Part-Time,Retention Rate,0.6219512195121951,0.581081081081081,0.5647058823529412,0.4,0.4020618556701031,0.5087719298245614,0.4333333333333333,0.4024390243902439
Private Nonprofit 4-Year,Native American,Part-Time,Retention Rate,82.0,74.0,85.0,100.0,97.0,114.0,120.0,164.0
Private Nonprofit 4-Year,Native American,Program Unknown,Retention Rate,21.0,29.0,22.0,18.0,23.0,14.0,15.0,23.0
Private Nonprofit 4-Year,Multiracial,Total,Retention Rate,0.7733133228733201,0.7569053085646699,0.7630565203662772,0.764106254122444,0.7483308270676692,0.7536600891152132,0.7681909388530996,0.7630891420211098
Private Nonprofit 4-Year,Multiracial,Total,Retention Rate,0.901357527798622,0.8984206498295415,0.8887906536154089,0.8888289260658392,0.8689924812030075,0.8590359354204039,0.8863660365402893,0.8864040129585119
Private Nonprofit 4-Year,Multiracial,Total,Retention Rate,14659.0,14373.0,15835.0,16677.0,16625.0,17281.0,18938.0,19138.0
Private Nonprofit 4-Year,Multiracial,Full-Time,Retention Rate,0.784463817421504,0.7724419792730988,0.7727333511634127,0.7736925515055467,0.753709575142676,0.778002947678703,0.7811118479221928,0.7780105866784296
Private Nonprofit 4-Year,Multiracial,Full-Time,Retention Rate,0.910766177617124,0.910888921325354,0.8986359989301952,0.8981933438985736,0.8737476220672162,0.8804347826086957,0.8973253757736517,0.9005293339214822
Private Nonprofit 4-Year,Multiracial,Full-Time,Retention Rate,14109.0,13702.0,14956.0,15775.0,15770.0,16284.0,18096.0,18136.0
Private Nonprofit 4-Year,Multiracial,Part-Time,Retention Rate,0.441358024691358,0.41005291005291,0.4204545454545454,0.412532637075718,0.4785478547854785,0.3862332695984704,0.4105461393596987,0.3898026315789473
Private Nonprofit 4-Year,Multiracial,Part-Time,Retention Rate,0.5802469135802469,0.5634920634920635,0.5511363636363636,0.5326370757180157,0.6105610561056105,0.5430210325047801,0.5386064030131826,0.4819078947368421
Private Nonprofit 4-Year,Multiracial,Part-Time,Retention Rate,324.0,378.0,352.0,383.0,303.0,523.0,531.0,608.0
Private Nonprofit 4-Year,Multiracial,Non-Credential,Retention Rate,0.5862068965517241,0.5434782608695652,0.6012269938650306,0.6486486486486487,0.7,0.7421383647798742,0.7828054298642534,0.8131487889273357
Private Nonprofit 4-Year,Multiracial,Non-Credential,Retention Rate,0.7758620689655172,0.7753623188405797,0.7914110429447853,0.8243243243243243,0.85,0.8679245283018868,0.9049773755656108,0.916955017301038
Private Nonprofit 4-Year,Multiracial,Non-Credential,Retention Rate,116.0,138.0,163.0,148.0,120.0,159.0,221.0,289.0
Private Nonprofit 4-Year,Multiracial,Program Unknown,Retention Rate,0.5181818181818182,0.4193548387096774,0.7692307692307693,0.7654986522911051,0.7546296296296297,0.1111111111111111,0.2444444444444444,0.2095238095238095
Private Nonprofit 4-Year,Multiracial,Program Unknown,Retention Rate,0.7727272727272727,0.7225806451612903,0.8543956043956044,0.8840970350404312,0.8819444444444444,0.273015873015873,0.6888888888888889,0.7047619047619048
Private Nonprofit 4-Year,Multiracial,Program Unknown,Retention Rate,110.0,155.0,364.0,371.0,432.0,315.0,90.0,105.0
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,0.7337986041874377,0.6903225806451613,0.6995073891625616,0.6404230317273796,0.5720876585928489,0.5778061224489796,0.5053418803418803,0.6057213930348259
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,0.8285144566301097,0.8118279569892473,0.8234811165845649,0.7896592244418331,0.6966551326412919,0.7117346938775511,0.6356837606837606,0.7412935323383084
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Total,Retention Rate,1003.0,930.0,1218.0,851.0,867.0,784.0,936.0,804.0
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,0.7569892473118279,0.7291414752116082,0.7270194986072424,0.677376171352075,0.5955497382198953,0.634974533106961,0.5493133583021224,0.6397163120567376
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,0.853763440860215,0.8464328899637243,0.8625812441968431,0.8353413654618473,0.731675392670157,0.799660441426146,0.6928838951310862,0.7829787234042553
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,930.0,827.0,1077.0,747.0,764.0,589.0,801.0,705.0
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,0.423728813559322,0.430379746835443,0.4786324786324786,0.3720930232558139,0.4096385542168674,0.4088397790055249,0.1982758620689655,0.3614457831325301
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,0.4745762711864407,0.5063291139240507,0.4957264957264957,0.4302325581395348,0.4337349397590361,0.4198895027624309,0.25,0.4096385542168674
Private Nonprofit 4-Year,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,59.0,79.0,117.0,86.0,83.0,181.0,116.0,83.0
Private Nonprofit 4-Year,International,Total,Retention Rate,0.654988197291589,0.6808926080892608,0.7339728591483388,0.7329062317996505,0.6823924886982728,0.7603644646924829,0.7577880780424706,0.712401055408971
Private Nonprofit 4-Year,International,Total,Retention Rate,0.7020747918996149,0.7430962343096235,0.7788956481048198,0.7811298776936517,0.7248174336385765,0.8129081245254366,0.8129783335129891,0.7745078140856505
Private Nonprofit 4-Year,International,Total,Retention Rate,8049.0,7170.0,8548.0,8585.0,8627.0,6585.0,9277.0,9854.0
Private Nonprofit 4-Year,International,Full-Time,Retention Rate,0.7680236171535115,0.7924270851100119,0.8328182073616184,0.8439024390243902,0.7932603440921371,0.7995306738183037,0.8248989094473717,0.8008705114254625
Private Nonprofit 4-Year,International,Full-Time,Retention Rate,0.8126165320074581,0.851611802831315,0.8753863444787862,0.8912891986062718,0.8359163941419024,0.84864230640295,0.878446268839603,0.8624108330310725
Private Nonprofit 4-Year,International,Full-Time,Retention Rate,6436.0,5863.0,7118.0,7175.0,7033.0,5966.0,8161.0,8271.0
Private Nonprofit 4-Year,International,Part-Time,Retention Rate,0.5647058823529412,0.4025974025974026,0.4470588235294118,0.4060150375939849,0.4493670886075949,0.5544041450777202,0.4423963133640553,0.4693877551020408
Private Nonprofit 4-Year,International,Part-Time,Retention Rate,0.6235294117647059,0.5064935064935064,0.5588235294117647,0.4812030075187969,0.5506329113924051,0.6373056994818653,0.5253456221198156,0.5408163265306123
Private Nonprofit 4-Year,International,Part-Time,Retention Rate,255.0,154.0,170.0,133.0,158.0,193.0,217.0,196.0
Private Nonprofit 4-Year,International,Non-Credential,Retention Rate,0.185929648241206,0.1970149253731343,0.1815181518151815,0.1341463414634146,0.3038674033149171,0.2342342342342342,0.1969111969111969,0.3969465648854962
Private Nonprofit 4-Year,International,Non-Credential,Retention Rate,0.2512562814070351,0.2686567164179104,0.2376237623762376,0.1890243902439024,0.3480662983425414,0.3423423423423423,0.277992277992278,0.5343511450381679
Private Nonprofit 4-Year,International,Non-Credential,Retention Rate,398.0,335.0,303.0,328.0,181.0,111.0,259.0,262.0
Private Nonprofit 4-Year,International,Program Unknown,Retention Rate,0.115625,0.1320293398533007,0.2246603970741901,0.1464699683877766,0.1450199203187251,0.3301587301587301,0.2359375,0.1777777777777777
Private Nonprofit 4-Year,International,Program Unknown,Retention Rate,0.16875,0.2041564792176039,0.2716823406478579,0.1949420442571127,0.1784860557768924,0.4095238095238095,0.2921875,0.2248888888888889
Private Nonprofit 4-Year,International,Program Unknown,Retention Rate,960.0,818.0,957.0,949.0,1255.0,315.0,640.0,1125.0
Private Nonprofit 4-Year,Unknown/Missing,Total,Retention Rate,0.6732132845222782,0.7687340696686491,0.7761547637916796,0.778923714695285,0.7499744919983361,0.7762089113892854,0.7780274973860871,0.778435820673497
Private Nonprofit 4-Year,Unknown/Missing,Total,Retention Rate,0.7393390719303453,0.8250324196216966,0.8274840873257531,0.8316609197628918,0.798337663153103,0.8107741756605498,0.8140652940774109,0.8150579222373046
Private Nonprofit 4-Year,Unknown/Missing,Total,Retention Rate,60642.0,111815.0,119873.0,129055.0,127411.0,97381.0,102337.0,107558.0
Private Nonprofit 4-Year,Unknown/Missing,Full-Time,Retention Rate,0.7640470373897561,0.8229440822771996,0.8264748930421076,0.8289818710852085,0.8040708108254349,0.8239968354798552,0.832478613585623,0.836598543078566
Private Nonprofit 4-Year,Unknown/Missing,Full-Time,Retention Rate,0.8360523373773343,0.8788820504514718,0.877317421001276,0.8815130369634722,0.8530846717829863,0.857212662734285,0.867956851389288,0.8729052789613355
Private Nonprofit 4-Year,Unknown/Missing,Full-Time,Retention Rate,48302.0,98788.0,106584.0,114789.0,110887.0,85953.0,90478.0,94583.0
Private Nonprofit 4-Year,Unknown/Missing,Part-Time,Retention Rate,0.5028583527419014,0.5355247039608003,0.5340466926070039,0.5248677248677248,0.4974001268230818,0.4722906403940887,0.4803751302535602,0.4933579956280478
Private Nonprofit 4-Year,Unknown/Missing,Part-Time,Retention Rate,0.5386406944738513,0.5804409963250307,0.57568093385214,0.5671957671957671,0.5259353202282816,0.5021551724137931,0.5039944425147621,0.515722212880444
Private Nonprofit 4-Year,Unknown/Missing,Part-Time,Retention Rate,4723.0,4898.0,5140.0,5670.0,7885.0,6496.0,5758.0,5947.0
Private Nonprofit 4-Year,Unknown/Missing,Non-Credential,Retention Rate,0.2027306578402979,0.2709284627092846,0.3302788844621513,0.348411214953271,0.3064008394543546,0.2567666422823701,0.2307692307692307,0.1856823266219239
Private Nonprofit 4-Year,Unknown/Missing,Non-Credential,Retention Rate,0.2527927182457592,0.3264840182648402,0.3892430278884462,0.4119626168224299,0.3655124169289961,0.3182150694952451,0.2822631913541004,0.2220357941834451
Private Nonprofit 4-Year,Unknown/Missing,Non-Credential,Retention Rate,2417.0,2628.0,2510.0,2675.0,2859.0,1367.0,1573.0,1788.0
Private Nonprofit 4-Year,Unknown/Missing,Program Unknown,Retention Rate,0.2028846153846153,0.2406835120887111,0.2441922326653662,0.2462421888194561,0.2761245674740484,0.3769985974754558,0.258613074204947,0.2543893129770992
Private Nonprofit 4-Year,Unknown/Missing,Program Unknown,Retention Rate,0.2494230769230769,0.3139429194691874,0.3101613761305196,0.3080560716095254,0.3337370242214533,0.4423562412342216,0.3162544169611307,0.3129770992366412
Private Nonprofit 4-Year,Unknown/Missing,Program Unknown,Retention Rate,5200.0,5501.0,5639.0,5921.0,5780.0,3565.0,4528.0,5240.0
PAB,Total,Total,Retention Rate,,,0.5741606327627373,0.5650727736630615,0.5459527715532186,0.5581699098962671,0.5480423267203038,0.5639954515530552
PAB,Total,Total,Retention Rate,,,0.6456186469019046,0.6423709029305732,0.6106214841303932,0.6387711062315439,0.6320148918095048,0.6423544197737746
PAB,Total,Total,Retention Rate,,,128579.0,193614.0,193231.0,158484.0,160088.0,167090.0
PAB,White,Total,Retention Rate,,,0.600868013482849,0.5784075758093741,0.5670441576683346,0.5623568438511966,0.5449311902510768,0.5696778188184555
PAB,White,Total,Retention Rate,,,0.6931990923310789,0.6790537075655533,0.6565534193661663,0.6779282837058684,0.670973841790104,0.6882165809082563
PAB,White,Total,Retention Rate,,,45391.0,58502.0,56955.0,50644.0,47595.0,46837.0
PAB,White,Full-Time,Retention Rate,,,0.655477633281133,0.6403501639699705,0.6278931910651254,0.6140140433001755,0.5995821499689877,0.6268864113750202
PAB,White,Full-Time,Retention Rate,,,0.7510723769319807,0.74206575060303,0.7162988710155471,0.7269455822118198,0.7273528547644696,0.743997414768137
PAB,White,Full-Time,Retention Rate,,,29374.0,36897.0,37113.0,34180.0,30633.0,30945.0
PAB,White,Part-Time,Retention Rate,,,0.5246496769040877,0.4998908892525914,0.4706906558328497,0.4747246540525275,0.461926204718059,0.4765522279035792
PAB,White,Part-Time,Retention Rate,,,0.5964568358382343,0.5824331696672123,0.5483459082994776,0.5718723524428128,0.5620673432354325,0.572899926953981
PAB,White,Part-Time,Retention Rate,,,13773.0,18330.0,17230.0,14164.0,14879.0,13690.0
PAB,White,Non-Credential,Retention Rate,,,0.3829113924050633,0.4489112227805695,0.38,0.3822222222222222,0.4261083743842364,0.4474393530997305
PAB,White,Non-Credential,Retention Rate,,,0.6091772151898734,0.626465661641541,0.5116666666666667,0.6222222222222222,0.7044334975369458,0.6657681940700808
PAB,White,Non-Credential,Retention Rate,,,632.0,597.0,600.0,450.0,406.0,371.0
PAB,White,Program Unknown,Retention Rate,,,0.3424317617866005,0.2912621359223301,0.3255467196819085,0.3227027027027027,0.3118664281454979,0.3238667394866193
PAB,White,Program Unknown,Retention Rate,,,0.4981389578163772,0.4839432412247946,0.5243538767395626,0.5978378378378378,0.5992844364937389,0.6122337520480612
PAB,White,Program Unknown,Retention Rate,,,1612.0,2678.0,2012.0,1850.0,1677.0,1831.0
PAB,Hispanic,Total,Retention Rate,,,0.5896625096045865,0.5931652060770732,0.5604329194594001,0.5845823932807649,0.5801526717557252,0.5897030894492394
PAB,Hispanic,Total,Retention Rate,,,0.6402860689166027,0.6492862883165589,0.6067648243782735,0.6406728170304019,0.6397861763421179,0.6445158985351911
PAB,Hispanic,Total,Retention Rate,,,33838.0,52262.0,54606.0,44767.0,48077.0,53181.0
PAB,Hispanic,Full-Time,Retention Rate,,,0.6450727143292992,0.6564619810349114,0.6378004393874808,0.6445448627120591,0.6494151823255103,0.6494005583839711
PAB,Hispanic,Full-Time,Retention Rate,,,0.6990745448998271,0.7183648826224385,0.686920024920484,0.703825680695439,0.7175292408837245,0.7077024141895221
PAB,Hispanic,Full-Time,Retention Rate,,,19666.0,28157.0,30497.0,26113.0,26162.0,30445.0
PAB,Hispanic,Part-Time,Retention Rate,,,0.5259610966457344,0.5296379790478717,0.4695759065765212,0.5055114512536409,0.5036244222816832,0.5176982774938482
PAB,Hispanic,Part-Time,Retention Rate,,,0.5685403584009803,0.5760509216284312,0.508692598120994,0.5528014164144155,0.5487229384577962,0.5632216543630513
PAB,Hispanic,Part-Time,Retention Rate,,,13058.0,22623.0,22778.0,17509.0,20555.0,21132.0
PAB,Hispanic,Non-Credential,Retention Rate,,,0.4129554655870445,0.4733009708737864,0.3995271867612293,0.5,0.5284974093264249,0.600609756097561
PAB,Hispanic,Non-Credential,Retention Rate,,,0.5506072874493927,0.5558252427184466,0.4846335697399527,0.6015037593984962,0.6088082901554405,0.7042682926829268
PAB,Hispanic,Non-Credential,Retention Rate,,,247.0,412.0,423.0,266.0,386.0,328.0
PAB,Hispanic,Program Unknown,Retention Rate,,,0.3425605536332179,0.3168224299065421,0.316079295154185,0.4038680318543799,0.3552361396303901,0.3550156739811912
PAB,Hispanic,Program Unknown,Retention Rate,,,0.4129181084198385,0.4158878504672897,0.4317180616740088,0.5267349260523322,0.4856262833675565,0.4678683385579937
PAB,Hispanic,Program Unknown,Retention Rate,,,867.0,1070.0,908.0,879.0,974.0,1276.0
PAB,Black,Total,Retention Rate,,,0.4934610425492724,0.4749293785310734,0.4887717065187744,0.5017297237933117,0.491134118767107,0.4883134353455524
PAB,Black,Total,Retention Rate,,,0.5734634984957327,0.5670462570621468,0.5530502772979362,0.5873922354620833,0.5727121266214448,0.5671767277618968
PAB,Black,Total,Retention Rate,,,16287.0,22656.0,21998.0,18211.0,16806.0,17841.0
PAB,Black,Full-Time,Retention Rate,,,0.5303657309025837,0.519306099608282,0.5529795918367347,0.54572940287226,0.5493502309096767,0.5342316456950361
PAB,Black,Full-Time,Retention Rate,,,0.6348283189799798,0.6285074746182748,0.6288163265306123,0.6400226757369615,0.6385995059606917,0.6192410581591202
PAB,Black,Full-Time,Retention Rate,,,8941.0,12509.0,12250.0,10584.0,9311.0,10093.0
PAB,Black,Part-Time,Retention Rate,,,0.4545191612436732,0.4297676365920033,0.4124555543583665,0.4525258242535729,0.4254561003420752,0.4370562534134353
PAB,Black,Part-Time,Retention Rate,,,0.5026753434562545,0.4962319447351894,0.4565240814567395,0.518324607329843,0.4883124287343215,0.4993173129437466
PAB,Black,Part-Time,Retention Rate,,,6915.0,9554.0,9281.0,7067.0,7016.0,7324.0
PAB,Black,Non-Credential,Retention Rate,,,0.4090909090909091,0.2912621359223301,0.4392523364485981,0.2946428571428571,0.4666666666666667,0.5081967213114754
PAB,Black,Non-Credential,Retention Rate,,,0.5757575757575758,0.4271844660194174,0.5794392523364486,0.5089285714285714,0.5833333333333334,0.6721311475409836
PAB,Black,Non-Credential,Retention Rate,,,66.0,103.0,107.0,112.0,60.0,61.0
PAB,Black,Program Unknown,Retention Rate,,,0.3424657534246575,0.2612244897959184,0.2861111111111111,0.2901785714285714,0.3007159904534606,0.2424242424242424
PAB,Black,Program Unknown,Retention Rate,,,0.410958904109589,0.4081632653061224,0.4555555555555555,0.453125,0.5202863961813843,0.4710743801652892
PAB,Black,Program Unknown,Retention Rate,,,365.0,490.0,360.0,448.0,419.0,363.0
PAB,Asian,Total,Retention Rate,,,0.6586651053864169,0.6309350422371104,0.637170805116629,0.6162770562770563,0.6069135802469136,0.6195429740791268
PAB,Asian,Total,Retention Rate,,,0.7546838407494145,0.7491989513545004,0.7337848006019564,0.7515151515151515,0.7593415637860083,0.7636425648021828
PAB,Asian,Total,Retention Rate,,,3416.0,6866.0,6645.0,5775.0,6075.0,5864.0
PAB,Asian,Full-Time,Retention Rate,,,0.7308488612836439,0.7067180351553094,0.7192214111922142,0.6778309409888357,0.6689101734403313,0.6687680588389808
PAB,Asian,Full-Time,Retention Rate,,,0.8178053830227743,0.8271129304117505,0.8068126520681265,0.8099415204678363,0.8304426611441884,0.8205936432886788
PAB,Asian,Full-Time,Retention Rate,,,1932.0,4153.0,4110.0,3762.0,3863.0,3807.0
PAB,Asian,Part-Time,Retention Rate,,,0.6035353535353535,0.5574279379157427,0.5380639097744361,0.536525475751995,0.5229551451187335,0.5520951302378256
PAB,Asian,Part-Time,Retention Rate,,,0.6902356902356902,0.6509977827050998,0.6245300751879699,0.6500920810313076,0.6353562005277045,0.6568516421291053
PAB,Asian,Part-Time,Retention Rate,,,1188.0,2255.0,2128.0,1629.0,1895.0,1766.0
PAB,Asian,Non-Credential,Retention Rate,,,0.4660194174757281,0.4111111111111111,0.32,0.4069767441860465,0.4158415841584158,0.4761904761904761
PAB,Asian,Non-Credential,Retention Rate,,,0.8446601941747572,0.7222222222222222,0.712,0.8023255813953488,0.8217821782178217,0.9047619047619048
PAB,Asian,Non-Credential,Retention Rate,,,103.0,90.0,125.0,86.0,101.0,63.0
PAB,Asian,Program Unknown,Retention Rate,,,0.3782383419689119,0.2798913043478261,0.3297872340425531,0.3355704697986577,0.324074074074074,0.3596491228070175
PAB,Asian,Program Unknown,Retention Rate,,,0.4715025906735751,0.4782608695652174,0.5035460992907801,0.5536912751677853,0.5462962962962963,0.6008771929824561
PAB,Asian,Program Unknown,Retention Rate,,,193.0,368.0,282.0,298.0,216.0,228.0
PAB,Native American,Total,Retention Rate,,,0.5103785103785103,0.4895287958115183,0.4349529780564263,0.4482758620689655,0.4457215836526181,0.5144736842105263
PAB,Native American,Total,Retention Rate,,,0.5897435897435898,0.5636998254799301,0.5266457680250783,0.5374554102259215,0.5427841634738186,0.5921052631578947
PAB,Native American,Total,Retention Rate,,,819.0,1146.0,1276.0,841.0,783.0,760.0
PAB,Native American,Full-Time,Retention Rate,,,0.5625,0.5524193548387096,0.4914841849148418,0.4814814814814814,0.5119825708061002,0.5746887966804979
PAB,Native American,Full-Time,Retention Rate,,,0.64453125,0.6290322580645161,0.5802919708029197,0.5696649029982364,0.6078431372549019,0.6431535269709544
PAB,Native American,Full-Time,Retention Rate,,,512.0,744.0,822.0,567.0,459.0,482.0
PAB,Native American,Part-Time,Retention Rate,,,0.4653061224489795,0.3903133903133903,0.3544303797468354,0.3875,0.3754512635379061,0.396551724137931
PAB,Native American,Part-Time,Retention Rate,,,0.5265306122448979,0.4501424501424501,0.4455696202531645,0.4708333333333333,0.4620938628158845,0.4827586206896552
PAB,Native American,Part-Time,Retention Rate,,,245.0,351.0,395.0,240.0,277.0,232.0
PAB,Native American,Program Unknown,Retention Rate,,,39.0,35.0,42.0,26.0,31.0,22.0
PAB,Multiracial,Total,Retention Rate,,,0.5534065934065934,0.5507806691449814,0.527971486130482,0.5424287362003625,0.5108103357356302,0.5354156807067361
PAB,Multiracial,Total,Retention Rate,,,0.6314285714285715,0.641189591078067,0.6091740275840695,0.6442577030812325,0.6350852522411672,0.6478939895882632
PAB,Multiracial,Total,Retention Rate,,,4550.0,6725.0,6453.0,6069.0,5689.0,6339.0
PAB,Multiracial,Full-Time,Retention Rate,,,0.5953647416413373,0.6191076380136123,0.5895939086294416,0.602176220806794,0.5728514513375071,0.597776166304085
PAB,Multiracial,Full-Time,Retention Rate,,,0.6876899696048632,0.7194353415679354,0.6812182741116751,0.7022292993630573,0.7020489470688673,0.7106598984771574
PAB,Multiracial,Full-Time,Retention Rate,,,2632.0,3967.0,3940.0,3768.0,3514.0,4137.0
PAB,Multiracial,Part-Time,Retention Rate,,,0.5050732807215332,0.4594699922057677,0.4338422391857506,0.4594856865599224,0.4282786885245901,0.4245700245700246
PAB,Multiracial,Part-Time,Retention Rate,,,0.5574971815107103,0.5253312548713952,0.4889737065309584,0.5516739446870451,0.5215163934426229,0.514987714987715
PAB,Multiracial,Part-Time,Retention Rate,,,1774.0,2566.0,2358.0,2061.0,1952.0,2035.0
PAB,Multiracial,Non-Credential,Retention Rate,,,0.5813953488372093,0.68,0.675,0.625,0.6296296296296297,0.62
PAB,Multiracial,Non-Credential,Retention Rate,,,43.0,50.0,40.0,32.0,54.0,50.0
PAB,Multiracial,Program Unknown,Retention Rate,,,0.396039603960396,0.3450704225352112,0.3391304347826087,0.3221153846153846,0.2130177514792899,0.3247863247863248
PAB,Multiracial,Program Unknown,Retention Rate,,,0.4851485148514851,0.5352112676056338,0.5826086956521739,0.5144230769230769,0.5562130177514792,0.7521367521367521
PAB,Multiracial,Program Unknown,Retention Rate,,,101.0,142.0,115.0,208.0,169.0,117.0
PAB,Native Hawaiian/Pacific Islander,Total,Retention Rate,,,0.5382513661202186,0.5651226158038147,0.5288888888888889,0.5668073136427567,0.5308835027365129,0.5691188358932903
PAB,Native Hawaiian/Pacific Islander,Total,Retention Rate,,,0.5826502732240437,0.6196185286103543,0.5727777777777778,0.6237693389592124,0.5949960906958561,0.6273241713823767
PAB,Native Hawaiian/Pacific Islander,Total,Retention Rate,,,1464.0,1835.0,1800.0,1422.0,1279.0,1237.0
PAB,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,,,0.5737514518002322,0.6185661764705882,0.599290780141844,0.6201298701298701,0.5778588807785888,0.6375158428390367
PAB,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,,,0.6190476190476191,0.6737132352941176,0.6436170212765957,0.6774891774891775,0.6496350364963503,0.6856780735107731
PAB,Native Hawaiian/Pacific Islander,Full-Time,Retention Rate,,,861.0,1088.0,1128.0,924.0,822.0,789.0
PAB,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,,,0.4982014388489209,0.5014925373134328,0.415973377703827,0.4615384615384615,0.4497607655502392,0.4696569920844327
PAB,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,,,0.5323741007194245,0.5402985074626866,0.4525790349417637,0.5090497737556561,0.4880382775119617,0.525065963060686
PAB,Native Hawaiian/Pacific Islander,Part-Time,Retention Rate,,,556.0,670.0,601.0,442.0,418.0,379.0
PAB,Native Hawaiian/Pacific Islander,Program Unknown,Retention Rate,,,0.4,0.3478260869565217,0.3833333333333333,0.46,0.4,0.3134328358208955
PAB,Native Hawaiian/Pacific Islander,Program Unknown,Retention Rate,,,0.5428571428571428,0.5362318840579711,0.4833333333333333,0.6,0.5428571428571428,0.5074626865671642
PAB,Native Hawaiian/Pacific Islander,Program Unknown,Retention Rate,,,35.0,69.0,60.0,50.0,35.0,67.0
PAB,International,Total,Retention Rate,,,0.5043017868960953,0.6243081180811808,0.5133116883116883,0.5905052043665905,0.4966348850252383,0.5678271308523409
PAB,International,Total,Retention Rate,,,0.5463269358041033,0.6646678966789668,0.5566558441558441,0.6445798425996446,0.5409422321929332,0.6186474589835934
